event_id,user_id,session_id,event_ts,event_type,product_id,price
13657,2447,8568,2024-03-29 00:06:21,view,,
13658,2447,8569,2024-03-17 13:02:21,view,,
13659,2447,8570,2024-03-18 08:46:21,view,,
13660,2447,8571,2024-03-12 11:37:21,view,,
13661,2447,8572,2024-03-11 15:31:21,view,,
13662,2447,8572,2024-03-11 15:33:21,add_to_cart,171.0,19.04
13663,2448,8573,2024-03-25 12:41:22,view,,
13664,2448,8573,2024-03-25 12:43:22,add_to_cart,132.0,22.91
13665,2448,8573,2024-03-25 12:45:22,checkout,132.0,22.91
13666,2449,8574,2024-04-05 11:00:38,view,,
13667,2449,8575,2024-04-02 18:04:38,view,,
13668,2449,8576,2024-03-26 06:25:38,view,,
13669,2449,8576,2024-03-26 06:27:38,add_to_cart,113.0,20.94
13670,2449,8576,2024-03-26 06:29:38,checkout,113.0,20.94
13671,2450,8577,2024-02-18 12:38:38,view,,
13672,2450,8578,2024-02-24 08:17:38,view,,
13673,2450,8579,2024-02-09 12:08:38,view,,
13674,2451,8580,2024-05-31 03:52:58,view,,
13675,2451,8581,2024-05-26 21:08:58,view,,
13676,2451,8582,2024-05-24 21:16:58,view,,
13677,2451,8583,2024-05-19 10:07:58,view,,
13678,2452,8584,2024-02-14 01:31:31,view,,
13679,2452,8585,2024-02-19 08:06:31,view,,
13680,2452,8586,2024-03-04 22:15:31,view,,
13681,2452,8586,2024-03-04 22:17:31,add_to_cart,101.0,18.61
13682,2452,8587,2024-03-07 16:13:31,view,,
13683,2452,8587,2024-03-07 16:15:31,add_to_cart,162.0,24.47
13684,2452,8588,2024-03-05 15:49:31,view,,
13685,2452,8588,2024-03-05 15:51:31,add_to_cart,133.0,22.75
13686,2452,8588,2024-03-05 15:53:31,checkout,133.0,22.75
13687,2453,8589,2024-05-14 00:43:18,view,,
13688,2453,8590,2024-05-14 08:09:18,view,,
13689,2453,8591,2024-05-19 04:37:18,view,,
13690,2454,8592,2024-03-03 16:50:02,view,,
13691,2454,8592,2024-03-03 16:52:02,add_to_cart,158.0,21.54
13692,2454,8593,2024-02-20 07:40:02,view,,
13693,2454,8594,2024-03-16 03:32:02,view,,
13694,2455,8595,2024-03-10 14:53:25,view,,
13695,2455,8595,2024-03-10 14:55:25,add_to_cart,162.0,19.01
13696,2455,8596,2024-04-06 00:15:25,view,,
13697,2455,8597,2024-03-07 14:04:25,view,,
13698,2455,8597,2024-03-07 14:06:25,add_to_cart,168.0,27.44
13699,2455,8598,2024-03-11 21:20:25,view,,
13700,2455,8599,2024-04-03 05:23:25,view,,
13701,2456,8600,2024-05-20 21:41:22,view,,
13702,2456,8600,2024-05-20 21:43:22,add_to_cart,172.0,43.76
13703,2456,8600,2024-05-20 21:45:22,checkout,172.0,43.76
13704,2456,8601,2024-05-07 15:55:22,view,,
13705,2456,8602,2024-05-15 03:03:22,view,,
13706,2456,8603,2024-05-26 17:21:22,view,,
13707,2456,8604,2024-05-09 22:31:22,view,,
13708,2456,8604,2024-05-09 22:33:22,add_to_cart,152.0,25.76
13709,2456,8604,2024-05-09 22:35:22,checkout,152.0,25.76
13710,2456,8604,2024-05-09 22:37:22,purchase,152.0,25.76
13711,2457,8605,2024-04-08 01:23:00,view,,
13712,2457,8606,2024-03-27 21:44:00,view,,
13713,2457,8607,2024-03-11 21:17:00,view,,
13714,2457,8608,2024-03-26 15:38:00,view,,
13715,2457,8609,2024-03-24 15:09:00,view,,
13716,2457,8610,2024-03-17 19:39:00,view,,
13717,2457,8610,2024-03-17 19:41:00,add_to_cart,124.0,34.77
13718,2457,8610,2024-03-17 19:43:00,checkout,124.0,34.77
13719,2457,8610,2024-03-17 19:45:00,purchase,124.0,34.77
13720,2458,8611,2024-06-30 12:43:45,view,,
13721,2458,8611,2024-06-30 12:45:45,add_to_cart,150.0,15.08
13722,2458,8611,2024-06-30 12:47:45,checkout,150.0,15.08
13723,2458,8612,2024-06-26 04:28:45,view,,
13724,2458,8612,2024-06-26 04:30:45,add_to_cart,174.0,25.93
13725,2459,8613,2024-02-04 17:53:57,view,,
13726,2459,8614,2024-02-08 13:01:57,view,,
13727,2459,8614,2024-02-08 13:03:57,add_to_cart,119.0,16.71
13728,2459,8615,2024-01-25 20:42:57,view,,
13729,2459,8616,2024-02-08 21:25:57,view,,
13730,2460,8617,2024-06-05 23:40:41,view,,
13731,2460,8617,2024-06-05 23:42:41,add_to_cart,177.0,14.63
13732,2460,8617,2024-06-05 23:44:41,checkout,177.0,14.63
13733,2460,8618,2024-06-09 22:19:41,view,,
13734,2460,8618,2024-06-09 22:21:41,add_to_cart,167.0,18.94
13735,2460,8619,2024-05-30 19:33:41,view,,
13736,2460,8620,2024-05-25 04:08:41,view,,
13737,2460,8620,2024-05-25 04:10:41,add_to_cart,166.0,37.23
13738,2460,8621,2024-05-20 05:19:41,view,,
13739,2460,8622,2024-05-17 02:26:41,view,,
13740,2461,8623,2024-05-10 16:36:46,view,,
13741,2462,8624,2024-02-14 14:57:11,view,,
13742,2462,8624,2024-02-14 14:59:11,add_to_cart,159.0,34.21
13743,2462,8625,2024-02-07 16:37:11,view,,
13744,2462,8626,2024-01-23 09:59:11,view,,
13745,2462,8627,2024-02-03 15:08:11,view,,
13746,2462,8628,2024-01-21 03:31:11,view,,
13747,2462,8629,2024-02-16 12:37:11,view,,
13748,2463,8630,2024-04-24 22:36:14,view,,
13749,2463,8630,2024-04-24 22:38:14,add_to_cart,166.0,26.71
13750,2463,8631,2024-05-12 21:35:14,view,,
13751,2463,8632,2024-04-20 06:35:14,view,,
13752,2463,8633,2024-05-02 11:21:14,view,,
13753,2463,8634,2024-05-05 18:39:14,view,,
13754,2463,8635,2024-05-15 05:50:14,view,,
13755,2464,8636,2024-01-19 04:27:42,view,,
13756,2464,8637,2024-01-20 13:29:42,view,,
13757,2464,8638,2024-01-27 02:25:42,view,,
13758,2464,8638,2024-01-27 02:27:42,add_to_cart,118.0,14.35
13759,2465,8639,2024-05-24 07:44:53,view,,
13760,2465,8639,2024-05-24 07:46:53,add_to_cart,103.0,22.9
13761,2465,8640,2024-05-17 04:08:53,view,,
13762,2465,8641,2024-05-22 19:26:53,view,,
13763,2465,8641,2024-05-22 19:28:53,add_to_cart,171.0,27.26
13764,2465,8641,2024-05-22 19:30:53,checkout,171.0,27.26
13765,2465,8642,2024-05-12 00:11:53,view,,
13766,2465,8643,2024-05-09 16:10:53,view,,
13767,2465,8644,2024-05-09 11:29:53,view,,
13768,2465,8644,2024-05-09 11:31:53,add_to_cart,117.0,26.09
13769,2466,8645,2024-04-05 21:48:03,view,,
13770,2466,8646,2024-03-17 23:18:03,view,,
13771,2466,8647,2024-03-09 20:48:03,view,,
13772,2466,8648,2024-03-23 23:07:03,view,,
13773,2467,8649,2024-06-21 07:18:26,view,,
13774,2467,8649,2024-06-21 07:20:26,add_to_cart,106.0,12.87
13775,2467,8650,2024-06-28 22:55:26,view,,
13776,2467,8650,2024-06-28 22:57:26,add_to_cart,168.0,17.96
13777,2467,8651,2024-07-12 12:45:26,view,,
13778,2467,8652,2024-07-02 17:36:26,view,,
13779,2468,8653,2024-06-24 12:20:30,view,,
13780,2468,8654,2024-06-12 19:05:30,view,,
13781,2468,8655,2024-07-08 06:26:30,view,,
13782,2468,8656,2024-06-15 08:29:30,view,,
13783,2468,8656,2024-06-15 08:31:30,add_to_cart,172.0,23.99
13784,2468,8657,2024-06-21 17:26:30,view,,
13785,2468,8657,2024-06-21 17:28:30,add_to_cart,155.0,29.6
13786,2468,8658,2024-07-05 00:07:30,view,,
13787,2469,8659,2024-06-25 08:41:07,view,,
13788,2469,8659,2024-06-25 08:43:07,add_to_cart,165.0,11.37
13789,2469,8660,2024-06-24 09:36:07,view,,
13790,2469,8660,2024-06-24 09:38:07,add_to_cart,154.0,23.18
13791,2469,8661,2024-06-22 13:35:07,view,,
13792,2469,8662,2024-07-05 10:10:07,view,,
13793,2470,8663,2024-04-10 03:18:20,view,,
13794,2470,8663,2024-04-10 03:20:20,add_to_cart,133.0,25.79
13795,2471,8664,2024-03-07 08:17:45,view,,
13796,2471,8664,2024-03-07 08:19:45,add_to_cart,174.0,33.03
13797,2471,8664,2024-03-07 08:21:45,checkout,174.0,33.03
13798,2471,8665,2024-03-08 20:50:45,view,,
13799,2471,8666,2024-03-01 15:06:45,view,,
13800,2472,8667,2024-04-06 11:45:31,view,,
13801,2472,8667,2024-04-06 11:47:31,add_to_cart,177.0,31.27
13802,2472,8668,2024-04-02 08:40:31,view,,
13803,2473,8669,2024-05-15 07:08:25,view,,
13804,2473,8670,2024-05-06 03:13:25,view,,
13805,2473,8670,2024-05-06 03:15:25,add_to_cart,122.0,30.08
13806,2473,8671,2024-05-24 19:37:25,view,,
13807,2473,8671,2024-05-24 19:39:25,add_to_cart,119.0,18.54
13808,2473,8672,2024-05-14 14:53:25,view,,
13809,2473,8673,2024-05-25 07:52:25,view,,
13810,2473,8673,2024-05-25 07:54:25,add_to_cart,166.0,12.58
13811,2473,8673,2024-05-25 07:56:25,checkout,166.0,12.58
13812,2473,8673,2024-05-25 07:58:25,purchase,166.0,12.58
13813,2474,8674,2024-03-28 02:28:35,view,,
13814,2474,8675,2024-03-27 13:42:35,view,,
13815,2474,8675,2024-03-27 13:44:35,add_to_cart,119.0,21.38
13816,2474,8676,2024-04-04 01:05:35,view,,
13817,2474,8676,2024-04-04 01:07:35,add_to_cart,134.0,34.83
13818,2474,8677,2024-04-15 00:28:35,view,,
13819,2474,8677,2024-04-15 00:30:35,add_to_cart,161.0,39.95
13820,2475,8678,2024-04-26 22:37:00,view,,
13821,2475,8678,2024-04-26 22:39:00,add_to_cart,111.0,31.46
13822,2475,8679,2024-04-27 07:04:00,view,,
13823,2475,8680,2024-04-22 18:50:00,view,,
13824,2475,8680,2024-04-22 18:52:00,add_to_cart,107.0,28.51
13825,2475,8681,2024-04-16 11:08:00,view,,
13826,2475,8681,2024-04-16 11:10:00,add_to_cart,140.0,28.02
13827,2475,8681,2024-04-16 11:12:00,checkout,140.0,28.02
13828,2475,8681,2024-04-16 11:14:00,purchase,140.0,28.02
13829,2475,8682,2024-05-07 03:37:00,view,,
13830,2475,8682,2024-05-07 03:39:00,add_to_cart,103.0,20.19
13831,2475,8683,2024-04-17 07:00:00,view,,
13832,2475,8683,2024-04-17 07:02:00,add_to_cart,153.0,23.44
13833,2475,8683,2024-04-17 07:04:00,checkout,153.0,23.44
13834,2476,8684,2024-07-13 03:35:29,view,,
13835,2476,8685,2024-06-22 17:37:29,view,,
13836,2476,8685,2024-06-22 17:39:29,add_to_cart,156.0,44.0
13837,2477,8686,2024-03-08 22:08:10,view,,
13838,2477,8686,2024-03-08 22:10:10,add_to_cart,104.0,17.64
13839,2477,8687,2024-03-10 23:20:10,view,,
13840,2477,8687,2024-03-10 23:22:10,add_to_cart,166.0,43.17
13841,2477,8688,2024-03-10 19:50:10,view,,
13842,2477,8689,2024-03-06 13:47:10,view,,
13843,2477,8689,2024-03-06 13:49:10,add_to_cart,133.0,21.92
13844,2477,8690,2024-03-25 13:50:10,view,,
13845,2477,8690,2024-03-25 13:52:10,add_to_cart,147.0,39.01
13846,2477,8691,2024-03-04 14:07:10,view,,
13847,2477,8691,2024-03-04 14:09:10,add_to_cart,163.0,14.99
13848,2477,8691,2024-03-04 14:11:10,checkout,163.0,14.99
13849,2477,8691,2024-03-04 14:13:10,purchase,163.0,14.99
13850,2478,8692,2024-02-08 04:29:58,view,,
13851,2478,8692,2024-02-08 04:31:58,add_to_cart,152.0,30.12
13852,2478,8692,2024-02-08 04:33:58,checkout,152.0,30.12
13853,2478,8693,2024-02-06 00:05:58,view,,
13854,2478,8693,2024-02-06 00:07:58,add_to_cart,132.0,18.96
13855,2478,8694,2024-03-05 19:58:58,view,,
13856,2479,8695,2024-02-12 02:38:37,view,,
13857,2479,8695,2024-02-12 02:40:37,add_to_cart,137.0,14.95
13858,2479,8695,2024-02-12 02:42:37,checkout,137.0,14.95
13859,2479,8696,2024-02-06 00:16:37,view,,
13860,2479,8696,2024-02-06 00:18:37,add_to_cart,148.0,26.48
13861,2479,8697,2024-01-21 18:29:37,view,,
13862,2479,8697,2024-01-21 18:31:37,add_to_cart,135.0,34.93
13863,2479,8697,2024-01-21 18:33:37,checkout,135.0,34.93
13864,2479,8698,2024-01-21 06:19:37,view,,
13865,2479,8699,2024-01-30 11:23:37,view,,
13866,2479,8699,2024-01-30 11:25:37,add_to_cart,112.0,18.25
13867,2479,8700,2024-02-07 13:06:37,view,,
13868,2480,8701,2024-05-26 04:41:43,view,,
13869,2480,8702,2024-06-19 23:50:43,view,,
13870,2480,8702,2024-06-19 23:52:43,add_to_cart,139.0,14.52
13871,2480,8703,2024-05-26 19:46:43,view,,
13872,2480,8704,2024-06-14 11:21:43,view,,
13873,2481,8705,2024-03-13 20:49:40,view,,
13874,2481,8706,2024-04-04 07:54:40,view,,
13875,2481,8706,2024-04-04 07:56:40,add_to_cart,151.0,23.76
13876,2482,8707,2024-02-01 00:42:44,view,,
13877,2483,8708,2024-05-02 15:00:52,view,,
13878,2483,8708,2024-05-02 15:02:52,add_to_cart,162.0,23.79
13879,2483,8708,2024-05-02 15:04:52,checkout,162.0,23.79
13880,2483,8709,2024-05-15 06:59:52,view,,
13881,2483,8709,2024-05-15 07:01:52,add_to_cart,146.0,29.72
13882,2483,8710,2024-05-09 16:29:52,view,,
13883,2483,8710,2024-05-09 16:31:52,add_to_cart,171.0,34.2
13884,2483,8710,2024-05-09 16:33:52,checkout,171.0,34.2
13885,2483,8711,2024-05-14 17:11:52,view,,
13886,2483,8712,2024-05-21 23:16:52,view,,
13887,2483,8713,2024-05-10 04:05:52,view,,
13888,2483,8713,2024-05-10 04:07:52,add_to_cart,144.0,24.03
13889,2484,8714,2024-04-24 00:04:16,view,,
13890,2484,8715,2024-04-05 15:30:16,view,,
13891,2484,8715,2024-04-05 15:32:16,add_to_cart,138.0,46.97
13892,2484,8715,2024-04-05 15:34:16,checkout,138.0,46.97
13893,2484,8716,2024-04-15 20:40:16,view,,
13894,2484,8717,2024-04-14 20:18:16,view,,
13895,2484,8717,2024-04-14 20:20:16,add_to_cart,150.0,26.54
13896,2485,8718,2024-03-16 05:25:48,view,,
13897,2485,8719,2024-03-31 14:33:48,view,,
13898,2485,8720,2024-03-26 22:56:48,view,,
13899,2485,8720,2024-03-26 22:58:48,add_to_cart,137.0,21.73
13900,2485,8720,2024-03-26 23:00:48,checkout,137.0,21.73
13901,2485,8721,2024-03-03 20:29:48,view,,
13902,2485,8721,2024-03-03 20:31:48,add_to_cart,108.0,13.96
13903,2485,8722,2024-03-30 19:40:48,view,,
13904,2485,8723,2024-03-18 21:50:48,view,,
13905,2486,8724,2024-04-09 06:25:26,view,,
13906,2486,8725,2024-03-19 05:00:26,view,,
13907,2486,8726,2024-03-18 07:52:26,view,,
13908,2486,8726,2024-03-18 07:54:26,add_to_cart,170.0,22.38
13909,2486,8727,2024-04-11 07:26:26,view,,
13910,2486,8727,2024-04-11 07:28:26,add_to_cart,116.0,21.81
13911,2486,8728,2024-04-13 14:34:26,view,,
13912,2486,8728,2024-04-13 14:36:26,add_to_cart,133.0,34.33
13913,2486,8729,2024-03-19 09:08:26,view,,
13914,2486,8729,2024-03-19 09:10:26,add_to_cart,119.0,28.84
13915,2486,8729,2024-03-19 09:12:26,checkout,119.0,28.84
13916,2486,8729,2024-03-19 09:14:26,purchase,119.0,28.84
13917,2487,8730,2024-01-18 16:13:31,view,,
13918,2487,8730,2024-01-18 16:15:31,add_to_cart,120.0,16.24
13919,2487,8730,2024-01-18 16:17:31,checkout,120.0,16.24
13920,2487,8731,2024-01-05 20:07:31,view,,
13921,2488,8732,2024-05-14 08:44:28,view,,
13922,2488,8732,2024-05-14 08:46:28,add_to_cart,148.0,26.06
13923,2488,8732,2024-05-14 08:48:28,checkout,148.0,26.06
13924,2488,8733,2024-05-03 09:29:28,view,,
13925,2488,8733,2024-05-03 09:31:28,add_to_cart,166.0,31.03
13926,2488,8733,2024-05-03 09:33:28,checkout,166.0,31.03
13927,2489,8734,2024-06-29 03:53:03,view,,
13928,2489,8735,2024-07-03 19:56:03,view,,
13929,2489,8735,2024-07-03 19:58:03,add_to_cart,135.0,41.88
13930,2489,8735,2024-07-03 20:00:03,checkout,135.0,41.88
13931,2489,8736,2024-06-24 23:25:03,view,,
13932,2489,8737,2024-06-16 15:56:03,view,,
13933,2489,8737,2024-06-16 15:58:03,add_to_cart,116.0,33.47
13934,2489,8738,2024-06-10 11:42:03,view,,
13935,2490,8739,2024-04-07 10:24:29,view,,
13936,2490,8739,2024-04-07 10:26:29,add_to_cart,118.0,32.02
13937,2491,8740,2024-06-21 06:05:22,view,,
13938,2491,8741,2024-06-29 20:47:22,view,,
13939,2491,8741,2024-06-29 20:49:22,add_to_cart,164.0,25.05
13940,2491,8741,2024-06-29 20:51:22,checkout,164.0,25.05
13941,2491,8742,2024-06-12 10:50:22,view,,
13942,2491,8742,2024-06-12 10:52:22,add_to_cart,120.0,28.1
13943,2491,8743,2024-07-03 22:10:22,view,,
13944,2491,8744,2024-07-01 17:23:22,view,,
13945,2491,8745,2024-07-06 01:40:22,view,,
13946,2492,8746,2024-02-16 22:02:11,view,,
13947,2492,8746,2024-02-16 22:04:11,add_to_cart,174.0,37.99
13948,2492,8747,2024-02-21 06:55:11,view,,
13949,2492,8748,2024-02-20 15:41:11,view,,
13950,2492,8748,2024-02-20 15:43:11,add_to_cart,143.0,15.39
13951,2492,8749,2024-02-18 01:37:11,view,,
13952,2492,8749,2024-02-18 01:39:11,add_to_cart,147.0,21.71
13953,2493,8750,2024-06-02 11:05:48,view,,
13954,2493,8751,2024-05-12 12:53:48,view,,
13955,2493,8752,2024-06-03 00:17:48,view,,
13956,2493,8752,2024-06-03 00:19:48,add_to_cart,158.0,18.72
13957,2493,8752,2024-06-03 00:21:48,checkout,158.0,18.72
13958,2493,8753,2024-05-17 15:01:48,view,,
13959,2493,8754,2024-06-03 11:20:48,view,,
13960,2494,8755,2024-03-30 14:56:41,view,,
13961,2494,8755,2024-03-30 14:58:41,add_to_cart,104.0,28.01
13962,2494,8756,2024-04-20 03:16:41,view,,
13963,2494,8757,2024-04-08 13:36:41,view,,
13964,2494,8757,2024-04-08 13:38:41,add_to_cart,123.0,37.73
13965,2494,8758,2024-04-26 10:24:41,view,,
13966,2494,8758,2024-04-26 10:26:41,add_to_cart,124.0,19.91
13967,2494,8758,2024-04-26 10:28:41,checkout,124.0,19.91
13968,2494,8759,2024-04-14 08:30:41,view,,
13969,2495,8760,2024-05-18 17:46:15,view,,
13970,2495,8761,2024-05-17 14:08:15,view,,
13971,2495,8762,2024-04-30 11:22:15,view,,
13972,2495,8762,2024-04-30 11:24:15,add_to_cart,146.0,10.63
13973,2495,8763,2024-05-09 14:35:15,view,,
13974,2496,8764,2024-06-24 22:22:16,view,,
13975,2496,8765,2024-06-26 16:09:16,view,,
13976,2496,8766,2024-06-08 22:03:16,view,,
13977,2496,8767,2024-06-24 15:17:16,view,,
13978,2496,8768,2024-06-27 14:58:16,view,,
13979,2496,8769,2024-06-22 16:24:16,view,,
13980,2497,8770,2024-07-09 04:38:17,view,,
13981,2497,8770,2024-07-09 04:40:17,add_to_cart,152.0,21.24
13982,2497,8771,2024-07-17 16:17:17,view,,
13983,2497,8771,2024-07-17 16:19:17,add_to_cart,172.0,33.77
13984,2498,8772,2024-01-25 15:12:27,view,,
13985,2498,8772,2024-01-25 15:14:27,add_to_cart,134.0,29.61
13986,2498,8772,2024-01-25 15:16:27,checkout,134.0,29.61
13987,2498,8773,2024-02-04 01:05:27,view,,
13988,2498,8774,2024-01-14 14:48:27,view,,
13989,2498,8774,2024-01-14 14:50:27,add_to_cart,128.0,28.5
13990,2498,8774,2024-01-14 14:52:27,checkout,128.0,28.5
13991,2499,8775,2024-02-05 23:40:10,view,,
13992,2500,8776,2024-03-09 21:39:18,view,,
13993,2500,8776,2024-03-09 21:41:18,add_to_cart,152.0,22.24
13994,2501,8777,2024-05-29 10:24:42,view,,
13995,2501,8778,2024-05-11 20:09:42,view,,
13996,2502,8779,2024-06-13 13:24:19,view,,
13997,2502,8779,2024-06-13 13:26:19,add_to_cart,156.0,15.68
13998,2502,8780,2024-06-20 07:40:19,view,,
13999,2502,8780,2024-06-20 07:42:19,add_to_cart,164.0,29.38
14000,2502,8781,2024-06-28 02:36:19,view,,
14001,2503,8782,2024-05-09 01:43:28,view,,
14002,2503,8782,2024-05-09 01:45:28,add_to_cart,117.0,18.32
14003,2503,8783,2024-06-03 09:15:28,view,,
14004,2503,8784,2024-05-19 12:44:28,view,,
14005,2503,8785,2024-06-07 03:45:28,view,,
14006,2503,8785,2024-06-07 03:47:28,add_to_cart,165.0,52.69
14007,2503,8786,2024-05-30 19:22:28,view,,
14008,2503,8786,2024-05-30 19:24:28,add_to_cart,135.0,29.95
14009,2503,8786,2024-05-30 19:26:28,checkout,135.0,29.95
14010,2503,8786,2024-05-30 19:28:28,purchase,135.0,29.95
14011,2503,8787,2024-05-29 01:28:28,view,,
14012,2503,8787,2024-05-29 01:30:28,add_to_cart,124.0,20.02
14013,2504,8788,2024-05-31 22:36:21,view,,
14014,2504,8788,2024-05-31 22:38:21,add_to_cart,153.0,19.81
14015,2505,8789,2024-06-23 02:50:04,view,,
14016,2506,8790,2024-03-05 07:33:58,view,,
14017,2506,8790,2024-03-05 07:35:58,add_to_cart,166.0,23.75
14018,2506,8791,2024-03-11 18:02:58,view,,
14019,2506,8791,2024-03-11 18:04:58,add_to_cart,101.0,22.56
14020,2506,8792,2024-03-08 19:26:58,view,,
14021,2506,8792,2024-03-08 19:28:58,add_to_cart,114.0,36.27
14022,2506,8792,2024-03-08 19:30:58,checkout,114.0,36.27
14023,2507,8793,2024-07-19 11:48:27,view,,
14024,2507,8793,2024-07-19 11:50:27,add_to_cart,116.0,26.19
14025,2508,8794,2024-04-26 09:27:04,view,,
14026,2508,8794,2024-04-26 09:29:04,add_to_cart,113.0,18.99
14027,2508,8795,2024-04-05 05:36:04,view,,
14028,2508,8796,2024-04-15 07:32:04,view,,
14029,2509,8797,2024-01-26 01:22:38,view,,
14030,2509,8797,2024-01-26 01:24:38,add_to_cart,113.0,47.54
14031,2509,8798,2024-02-02 03:29:38,view,,
14032,2509,8799,2024-02-19 16:11:38,view,,
14033,2509,8799,2024-02-19 16:13:38,add_to_cart,140.0,24.96
14034,2509,8800,2024-01-23 16:14:38,view,,
14035,2509,8801,2024-02-03 18:55:38,view,,
14036,2509,8801,2024-02-03 18:57:38,add_to_cart,156.0,32.11
14037,2509,8801,2024-02-03 18:59:38,checkout,156.0,32.11
14038,2510,8802,2024-05-15 00:00:02,view,,
14039,2510,8803,2024-05-09 00:30:02,view,,
14040,2510,8804,2024-05-07 19:34:02,view,,
14041,2510,8804,2024-05-07 19:36:02,add_to_cart,129.0,19.83
14042,2511,8805,2024-04-13 01:28:54,view,,
14043,2511,8806,2024-04-14 05:39:54,view,,
14044,2511,8807,2024-04-19 12:17:54,view,,
14045,2511,8807,2024-04-19 12:19:54,add_to_cart,176.0,27.86
14046,2511,8808,2024-04-05 07:01:54,view,,
14047,2511,8809,2024-04-17 00:25:54,view,,
14048,2512,8810,2024-02-08 02:41:01,view,,
14049,2512,8811,2024-02-02 07:35:01,view,,
14050,2512,8812,2024-02-16 23:33:01,view,,
14051,2512,8813,2024-01-31 22:42:01,view,,
14052,2512,8813,2024-01-31 22:44:01,add_to_cart,154.0,27.35
14053,2512,8813,2024-01-31 22:46:01,checkout,154.0,27.35
14054,2512,8813,2024-01-31 22:48:01,purchase,154.0,27.35
14055,2512,8814,2024-02-09 02:12:01,view,,
14056,2513,8815,2024-03-18 22:14:30,view,,
14057,2514,8816,2024-02-29 14:26:55,view,,
14058,2514,8816,2024-02-29 14:28:55,add_to_cart,154.0,12.66
14059,2514,8817,2024-02-19 02:15:55,view,,
14060,2514,8817,2024-02-19 02:17:55,add_to_cart,149.0,49.67
14061,2515,8818,2024-04-25 13:09:54,view,,
14062,2515,8818,2024-04-25 13:11:54,add_to_cart,106.0,38.54
14063,2516,8819,2024-06-25 04:13:49,view,,
14064,2516,8820,2024-06-06 08:52:49,view,,
14065,2516,8821,2024-06-04 15:55:49,view,,
14066,2516,8822,2024-06-28 11:30:49,view,,
14067,2516,8822,2024-06-28 11:32:49,add_to_cart,149.0,21.35
14068,2516,8823,2024-06-02 23:33:49,view,,
14069,2516,8824,2024-07-02 01:54:49,view,,
14070,2517,8825,2024-03-30 18:07:11,view,,
14071,2517,8826,2024-03-21 18:43:11,view,,
14072,2517,8826,2024-03-21 18:45:11,add_to_cart,114.0,16.68
14073,2517,8827,2024-03-31 05:06:11,view,,
14074,2517,8827,2024-03-31 05:08:11,add_to_cart,130.0,27.71
14075,2517,8828,2024-03-27 23:49:11,view,,
14076,2517,8829,2024-03-25 20:43:11,view,,
14077,2517,8830,2024-03-10 18:29:11,view,,
14078,2518,8831,2024-04-10 23:26:06,view,,
14079,2518,8831,2024-04-10 23:28:06,add_to_cart,150.0,25.29
14080,2518,8832,2024-04-11 18:09:06,view,,
14081,2518,8832,2024-04-11 18:11:06,add_to_cart,143.0,27.78
14082,2518,8833,2024-04-07 23:21:06,view,,
14083,2518,8834,2024-04-01 02:58:06,view,,
14084,2518,8835,2024-04-08 08:45:06,view,,
14085,2518,8835,2024-04-08 08:47:06,add_to_cart,179.0,26.23
14086,2518,8835,2024-04-08 08:49:06,checkout,179.0,26.23
14087,2518,8835,2024-04-08 08:51:06,purchase,179.0,26.23
14088,2519,8836,2024-04-03 08:41:14,view,,
14089,2519,8837,2024-03-18 08:20:14,view,,
14090,2519,8837,2024-03-18 08:22:14,add_to_cart,153.0,29.29
14091,2519,8837,2024-03-18 08:24:14,checkout,153.0,29.29
14092,2519,8837,2024-03-18 08:26:14,purchase,153.0,29.29
14093,2519,8838,2024-03-31 12:10:14,view,,
14094,2520,8839,2024-04-26 07:10:58,view,,
14095,2520,8840,2024-05-09 15:04:58,view,,
14096,2520,8841,2024-05-03 08:11:58,view,,
14097,2520,8841,2024-05-03 08:13:58,add_to_cart,163.0,40.71
14098,2520,8842,2024-05-12 11:49:58,view,,
14099,2520,8842,2024-05-12 11:51:58,add_to_cart,111.0,29.93
14100,2521,8843,2024-03-08 19:35:19,view,,
14101,2521,8843,2024-03-08 19:37:19,add_to_cart,105.0,16.99
14102,2521,8843,2024-03-08 19:39:19,checkout,105.0,16.99
14103,2521,8844,2024-03-06 02:31:19,view,,
14104,2521,8845,2024-02-27 15:57:19,view,,
14105,2521,8845,2024-02-27 15:59:19,add_to_cart,116.0,39.52
14106,2521,8846,2024-03-14 15:36:19,view,,
14107,2522,8847,2024-03-19 22:41:01,view,,
14108,2522,8847,2024-03-19 22:43:01,add_to_cart,163.0,43.56
14109,2522,8848,2024-03-02 17:52:01,view,,
14110,2523,8849,2024-04-30 02:21:37,view,,
14111,2523,8849,2024-04-30 02:23:37,add_to_cart,163.0,73.94
14112,2524,8850,2024-04-29 10:49:38,view,,
14113,2524,8851,2024-04-27 05:52:38,view,,
14114,2524,8852,2024-04-28 05:04:38,view,,
14115,2524,8852,2024-04-28 05:06:38,add_to_cart,118.0,16.56
14116,2524,8853,2024-04-26 22:09:38,view,,
14117,2524,8854,2024-05-04 08:18:38,view,,
14118,2524,8854,2024-05-04 08:20:38,add_to_cart,178.0,26.71
14119,2524,8854,2024-05-04 08:22:38,checkout,178.0,26.71
14120,2525,8855,2024-05-03 12:52:37,view,,
14121,2525,8855,2024-05-03 12:54:37,add_to_cart,102.0,11.84
14122,2526,8856,2024-03-19 08:11:24,view,,
14123,2526,8857,2024-03-27 21:32:24,view,,
14124,2526,8858,2024-03-30 01:10:24,view,,
