user_id,signup_ts,acquisition_channel,country
2531,2024-02-27 08:40:36,referral,US
2532,2024-03-23 19:37:42,referral,CA
2533,2024-05-26 16:42:11,email,IN
2534,2024-06-24 18:21:59,paid_search,UK
2535,2024-04-29 23:56:34,organic,UK
2536,2024-02-29 02:13:52,referral,UK
2537,2024-03-27 20:16:44,referral,UK
2538,2024-03-02 21:10:34,referral,CA
2539,2024-05-12 06:34:28,paid_social,CA
2540,2024-01-12 16:31:58,organic,AU
2541,2024-04-18 03:09:26,referral,CA
2542,2024-06-03 21:14:59,referral,UK
2543,2024-02-02 21:58:33,paid_search,US
2544,2024-05-21 11:18:48,referral,CA
2545,2024-02-13 15:13:30,organic,IN
2546,2024-04-14 17:08:48,referral,CA
2547,2024-04-14 06:40:46,organic,UK
2548,2024-06-13 00:47:34,organic,IN
2549,2024-01-23 18:58:22,referral,CA
2550,2024-01-18 20:45:41,paid_social,AU
2551,2024-02-18 18:22:19,paid_social,UK
2552,2024-01-01 08:58:30,referral,US
2553,2024-06-15 01:45:09,paid_search,UK
2554,2024-05-09 19:33:18,email,UK
2555,2024-06-18 20:49:12,referral,AU
2556,2024-04-19 14:56:02,paid_search,US
2557,2024-06-18 21:06:27,organic,US
2558,2024-04-29 10:59:14,email,IN
2559,2024-05-11 13:41:16,paid_social,AU
2560,2024-01-06 23:33:21,organic,UK
2561,2024-02-08 01:33:53,paid_search,US
2562,2024-04-30 06:50:43,email,IN
2563,2024-01-03 15:20:38,organic,US
2564,2024-05-24 16:02:21,paid_search,UK
2565,2024-01-07 03:13:04,paid_social,CA
2566,2024-05-01 16:56:45,organic,IN
2567,2024-03-04 00:04:52,referral,AU
2568,2024-04-17 00:51:24,organic,IN
2569,2024-01-23 20:01:09,paid_social,US
2570,2024-01-01 10:58:33,organic,UK
2571,2024-05-11 17:30:03,paid_social,IN
2572,2024-04-15 06:14:23,referral,US
2573,2024-04-06 08:42:16,referral,US
2574,2024-01-31 14:14:12,paid_social,US
2575,2024-03-16 18:26:51,referral,IN
2576,2024-05-08 15:17:19,email,US
2577,2024-03-12 07:20:29,organic,AU
2578,2024-04-05 05:42:53,paid_search,CA
2579,2024-06-26 22:32:23,paid_social,CA
2580,2024-01-28 07:03:41,paid_search,US
2581,2024-01-12 14:19:03,paid_search,US
2582,2024-01-12 18:12:58,paid_search,US
2583,2024-01-06 09:29:42,paid_social,UK
2584,2024-03-25 08:44:21,paid_social,AU
2585,2024-01-25 21:09:38,organic,US
2586,2024-02-15 17:22:04,paid_search,IN
2587,2024-01-08 16:52:04,referral,US
2588,2024-02-04 12:21:46,paid_social,UK
2589,2024-03-26 17:49:11,email,IN
2590,2024-03-26 01:56:51,email,UK
2591,2024-05-03 15:34:56,organic,CA
2592,2024-04-21 14:17:40,email,UK
2593,2024-04-08 02:48:12,paid_search,IN
2594,2024-03-14 00:14:46,paid_social,IN
2595,2024-03-16 09:27:32,organic,UK
2596,2024-04-05 11:22:15,referral,US
2597,2024-05-15 06:02:57,referral,UK
2598,2024-03-29 19:41:57,paid_search,IN
2599,2024-06-17 05:59:19,email,CA
2600,2024-05-02 04:12:14,paid_search,UK
2601,2024-01-11 19:32:31,paid_search,US
2602,2024-03-21 11:24:50,referral,US
2603,2024-06-10 13:27:24,paid_search,IN
2604,2024-06-21 20:04:39,paid_social,US
2605,2024-01-28 02:39:42,paid_search,IN
2606,2024-06-16 13:04:42,paid_social,AU
2607,2024-03-21 12:23:59,email,CA
2608,2024-03-28 21:17:13,organic,UK
2609,2024-06-03 23:54:26,email,US
2610,2024-03-04 22:41:39,paid_search,IN
2611,2024-06-16 23:36:50,email,IN
2612,2024-03-07 05:17:50,referral,UK
2613,2024-06-30 23:57:20,paid_search,CA
2614,2024-05-05 23:38:59,paid_social,UK
2615,2024-06-14 08:34:21,referral,IN
2616,2024-05-11 23:45:28,paid_social,IN
2617,2024-05-22 22:13:42,paid_social,US
2618,2024-06-22 13:31:29,referral,IN
2619,2024-03-20 15:31:00,email,AU
2620,2024-04-09 20:28:09,organic,CA
2621,2024-01-22 13:11:59,paid_search,CA
2622,2024-06-07 07:34:55,email,UK
2623,2024-01-28 22:15:05,paid_social,UK
2624,2024-02-20 14:00:10,referral,US
2625,2024-06-24 06:18:35,paid_social,US
2626,2024-05-05 12:05:46,paid_social,IN
2627,2024-05-15 18:52:52,paid_social,AU
2628,2024-01-23 12:00:53,referral,UK
2629,2024-05-16 20:40:11,organic,UK
2630,2024-06-18 18:03:09,organic,AU
2631,2024-03-24 16:37:57,referral,IN
2632,2024-01-05 11:43:09,referral,IN
2633,2024-01-18 02:17:59,paid_search,AU
2634,2024-01-19 04:31:23,paid_social,CA
2635,2024-02-15 00:41:15,paid_search,IN
2636,2024-01-24 01:27:23,referral,CA
2637,2024-06-07 19:16:13,paid_search,US
2638,2024-04-20 11:37:32,paid_search,IN
2639,2024-05-12 00:40:37,referral,US
2640,2024-02-01 13:29:46,paid_social,US
2641,2024-02-20 17:57:51,paid_social,US
2642,2024-05-27 18:35:54,paid_social,AU
2643,2024-03-11 07:56:34,email,UK
2644,2024-03-29 14:20:30,paid_social,AU
2645,2024-01-06 01:25:10,paid_search,IN
2646,2024-01-31 18:00:53,paid_social,US
2647,2024-05-19 05:37:30,paid_social,AU
2648,2024-02-04 01:18:10,paid_social,CA
2649,2024-05-21 16:37:54,email,CA
2650,2024-03-23 11:29:02,paid_social,CA
2651,2024-01-06 08:38:18,email,IN
2652,2024-03-15 05:26:10,paid_search,CA
2653,2024-03-02 04:32:27,organic,IN
2654,2024-05-26 02:04:39,organic,CA
2655,2024-03-03 11:11:57,organic,IN
2656,2024-05-25 21:33:22,paid_social,AU
2657,2024-03-20 01:03:52,paid_social,UK
2658,2024-01-01 10:22:47,referral,AU
2659,2024-01-12 23:01:25,referral,AU
2660,2024-03-25 11:04:09,organic,AU
2661,2024-02-20 17:59:51,paid_search,AU
2662,2024-03-26 20:40:17,organic,CA
2663,2024-04-04 05:43:23,email,US
2664,2024-04-10 18:59:28,paid_social,IN
2665,2024-05-31 03:09:17,email,US
2666,2024-06-17 01:55:41,paid_search,AU
2667,2024-05-06 21:25:46,paid_search,US
2668,2024-04-11 01:57:57,organic,IN
2669,2024-05-07 11:09:07,referral,CA
2670,2024-04-23 16:25:12,email,UK
2671,2024-06-01 19:08:39,paid_social,IN
2672,2024-02-01 01:53:31,paid_social,IN
2673,2024-05-16 11:46:28,email,AU
2674,2024-01-23 10:40:04,paid_search,UK
2675,2024-06-24 06:42:21,referral,CA
2676,2024-03-30 07:56:25,paid_social,UK
2677,2024-04-19 12:03:53,email,AU
2678,2024-05-11 11:56:15,referral,US
2679,2024-05-29 22:30:14,organic,US
2680,2024-04-24 04:31:05,referral,AU
2681,2024-04-07 16:42:49,paid_search,CA
2682,2024-04-19 19:18:11,referral,CA
2683,2024-01-11 22:35:20,organic,AU
2684,2024-05-25 21:54:29,paid_search,CA
2685,2024-02-15 23:27:08,email,UK
2686,2024-02-15 03:24:45,referral,US
2687,2024-02-01 01:58:33,paid_search,AU
2688,2024-02-27 15:37:47,paid_social,UK
2689,2024-05-24 17:36:38,paid_search,IN
2690,2024-06-26 04:42:21,paid_search,US
2691,2024-05-11 09:08:47,paid_social,IN
2692,2024-03-28 01:23:01,paid_social,AU
2693,2024-06-21 18:54:29,referral,AU
2694,2024-06-15 06:50:04,paid_search,UK
2695,2024-03-12 11:42:54,email,CA
2696,2024-06-05 16:53:03,referral,UK
2697,2024-03-29 13:24:00,organic,IN
2698,2024-04-17 03:59:22,referral,CA
2699,2024-01-11 00:10:43,organic,AU
2700,2024-05-31 22:41:43,referral,CA
2701,2024-01-07 22:38:49,organic,US
2702,2024-04-18 11:27:50,paid_search,IN
2703,2024-06-26 02:42:43,email,UK
2704,2024-06-06 19:39:23,paid_social,UK
2705,2024-02-03 03:11:25,paid_social,IN
2706,2024-06-01 14:18:25,referral,UK
2707,2024-05-27 02:52:27,referral,IN
2708,2024-03-25 07:20:09,paid_social,AU
2709,2024-04-23 00:22:43,paid_search,IN
2710,2024-04-13 17:59:40,paid_social,IN
2711,2024-01-06 20:07:42,organic,IN
2712,2024-02-29 08:28:01,paid_social,IN
2713,2024-05-10 06:21:48,paid_social,UK
2714,2024-06-11 16:05:50,paid_search,IN
2715,2024-03-11 17:42:55,organic,UK
2716,2024-06-10 23:42:52,email,IN
2717,2024-01-18 00:47:44,paid_social,IN
2718,2024-01-13 06:43:47,referral,CA
2719,2024-04-19 12:03:51,email,AU
2720,2024-04-24 20:49:44,email,CA
2721,2024-06-04 09:14:49,paid_social,UK
2722,2024-05-02 02:35:04,paid_search,UK
2723,2024-02-12 08:52:03,organic,IN
2724,2024-01-23 17:07:54,organic,CA
2725,2024-06-10 14:49:52,email,IN
2726,2024-01-14 06:56:54,paid_search,UK
2727,2024-05-30 16:57:12,paid_search,UK
2728,2024-02-09 05:51:19,organic,CA
2729,2024-05-08 09:28:37,referral,AU
2730,2024-01-10 03:41:11,email,CA
2731,2024-01-21 03:56:12,paid_search,AU
2732,2024-04-16 18:33:08,paid_social,IN
2733,2024-02-22 14:41:35,paid_social,IN
2734,2024-06-07 05:35:17,referral,CA
2735,2024-02-13 01:09:18,paid_search,CA
2736,2024-03-19 10:08:37,organic,CA
2737,2024-05-10 20:03:04,paid_social,US
2738,2024-04-17 05:18:55,paid_search,US
2739,2024-04-17 01:42:40,organic,AU
2740,2024-01-20 21:53:59,email,US
2741,2024-05-18 11:43:11,referral,CA
2742,2024-03-06 13:09:02,organic,CA
2743,2024-04-25 02:26:29,referral,AU
2744,2024-01-21 12:44:52,paid_search,UK
2745,2024-04-15 22:16:31,referral,UK
2746,2024-04-30 13:00:39,referral,CA
2747,2024-05-12 01:29:50,referral,CA
2748,2024-02-12 07:11:18,paid_social,US
2749,2024-03-17 14:49:03,paid_social,CA
2750,2024-06-02 12:50:30,email,CA
2751,2024-03-21 22:07:58,organic,AU
2752,2024-04-15 05:53:46,email,AU
2753,2024-06-26 20:13:48,paid_search,UK
2754,2024-03-20 00:46:36,paid_social,US
2755,2024-05-26 05:50:52,email,CA
2756,2024-02-01 23:01:48,email,CA
2757,2024-01-30 13:57:04,organic,IN
2758,2024-06-11 03:06:29,email,AU
2759,2024-03-05 10:09:56,email,US
2760,2024-02-18 20:12:26,paid_search,IN
2761,2024-01-20 03:15:29,organic,US
2762,2024-05-28 20:44:50,paid_social,US
2763,2024-06-11 07:32:26,paid_search,CA
2764,2024-01-01 00:21:47,organic,IN
2765,2024-01-02 11:55:33,paid_search,AU
2766,2024-05-23 06:48:43,referral,AU
2767,2024-01-22 16:12:30,paid_search,IN
2768,2024-05-21 22:20:12,organic,AU
2769,2024-02-19 04:10:07,referral,CA
2770,2024-04-07 12:57:22,organic,CA
2771,2024-03-24 05:18:14,paid_social,US
2772,2024-04-11 08:42:51,email,AU
2773,2024-01-23 03:18:26,email,AU
2774,2024-05-19 17:38:05,paid_search,CA
2775,2024-05-10 05:38:08,paid_search,AU
2776,2024-06-25 04:41:40,referral,AU
2777,2024-02-16 21:59:45,paid_search,UK
2778,2024-04-01 18:15:25,paid_search,UK
2779,2024-05-18 06:23:30,paid_social,AU
2780,2024-03-24 06:03:03,referral,AU
2781,2024-04-30 02:59:17,email,CA
2782,2024-04-28 17:47:42,referral,CA
2783,2024-06-20 18:37:55,paid_social,AU
2784,2024-02-16 07:20:32,email,US
2785,2024-05-06 08:54:05,organic,IN
2786,2024-04-15 20:56:03,referral,AU
2787,2024-01-11 03:12:35,email,IN
2788,2024-03-30 03:21:16,organic,AU
2789,2024-02-29 22:47:58,paid_social,CA
2790,2024-06-13 08:41:49,paid_social,US
2791,2024-06-12 18:12:40,email,US
2792,2024-06-25 00:40:58,paid_social,CA
2793,2024-05-02 19:12:26,email,US
2794,2024-05-29 04:20:17,organic,IN
2795,2024-03-05 18:58:47,email,US
2796,2024-03-08 21:35:49,paid_search,AU
2797,2024-04-18 16:56:19,organic,CA
2798,2024-03-07 05:45:29,paid_social,US
2799,2024-03-21 14:09:40,paid_search,CA
2800,2024-06-03 20:45:20,paid_search,IN
2801,2024-01-16 22:26:56,paid_search,US
2802,2024-04-22 03:59:19,paid_search,CA
2803,2024-05-25 21:11:57,paid_social,CA
2804,2024-02-07 22:11:31,email,CA
2805,2024-05-08 15:35:49,paid_search,UK
2806,2024-06-21 23:12:12,referral,UK
2807,2024-01-22 04:47:51,referral,UK
2808,2024-01-04 00:42:26,email,US
2809,2024-05-07 13:46:56,paid_social,UK
2810,2024-05-21 01:36:54,organic,AU
2811,2024-03-14 08:01:28,organic,UK
2812,2024-06-21 22:31:19,organic,UK
2813,2024-04-19 09:19:32,referral,IN
2814,2024-04-28 11:06:05,email,AU
2815,2024-01-23 05:23:42,referral,UK
2816,2024-03-25 07:33:47,paid_social,CA
2817,2024-01-31 05:11:35,paid_social,US
2818,2024-05-10 08:22:37,paid_social,CA
2819,2024-05-12 02:21:00,paid_social,IN
2820,2024-04-12 05:05:50,paid_search,AU
2821,2024-01-05 03:02:29,referral,AU
2822,2024-01-21 16:50:10,paid_search,US
2823,2024-03-06 06:13:33,organic,UK
2824,2024-06-16 08:36:57,referral,CA
2825,2024-02-06 03:46:07,paid_search,IN
2826,2024-06-14 14:07:34,paid_social,CA
2827,2024-05-27 13:09:24,email,AU
2828,2024-01-24 22:46:02,email,UK
2829,2024-03-17 23:36:21,paid_search,CA
2830,2024-06-06 03:33:06,email,UK
2831,2024-06-01 19:58:16,email,CA
2832,2024-02-06 17:02:49,paid_social,AU
2833,2024-03-23 09:12:14,paid_search,US
2834,2024-05-18 20:58:45,paid_search,AU
2835,2024-05-13 20:26:52,paid_search,AU
2836,2024-02-23 16:20:06,paid_search,UK
2837,2024-06-30 16:53:31,paid_social,IN
2838,2024-04-02 00:48:07,organic,AU
2839,2024-04-02 22:25:37,paid_social,AU
2840,2024-03-03 18:49:49,paid_search,IN
2841,2024-06-05 20:55:41,referral,UK
2842,2024-05-25 17:52:13,paid_social,IN
2843,2024-05-04 09:22:49,paid_social,IN
2844,2024-03-03 07:56:36,paid_search,AU
2845,2024-05-23 07:42:43,organic,UK
2846,2024-04-07 16:19:12,paid_search,US
2847,2024-02-09 00:45:32,referral,UK
2848,2024-06-29 00:07:08,paid_search,CA
2849,2024-01-14 16:36:19,paid_social,AU
2850,2024-03-30 00:23:22,email,UK
2851,2024-03-14 20:37:07,referral,US
2852,2024-04-03 17:15:31,organic,US
2853,2024-06-18 13:43:17,email,UK
2854,2024-05-01 15:35:07,email,AU
2855,2024-01-31 03:23:59,organic,CA
2856,2024-01-16 08:47:49,organic,IN
2857,2024-02-12 10:03:19,email,US
2858,2024-01-15 15:40:47,referral,AU
2859,2024-03-06 23:25:39,organic,UK
2860,2024-02-24 13:24:49,paid_social,US
2861,2024-02-23 00:18:28,organic,AU
2862,2024-01-03 17:00:00,paid_social,CA
2863,2024-03-05 23:21:37,email,UK
2864,2024-04-30 08:20:33,organic,US
2865,2024-06-11 22:17:35,organic,AU
2866,2024-03-06 08:39:15,referral,IN
2867,2024-04-15 21:11:52,organic,AU
2868,2024-02-01 23:08:09,organic,IN
2869,2024-05-25 18:16:23,organic,US
2870,2024-02-21 23:15:36,referral,UK
2871,2024-03-20 14:23:13,paid_search,CA
2872,2024-06-27 22:06:30,paid_social,US
2873,2024-02-29 04:07:24,referral,US
2874,2024-02-07 05:40:56,paid_social,AU
2875,2024-04-09 15:59:12,paid_social,AU
2876,2024-02-24 11:32:37,organic,US
2877,2024-03-28 09:38:15,email,CA
2878,2024-03-21 12:27:32,organic,CA
2879,2024-06-30 05:48:56,paid_search,CA
2880,2024-06-03 08:36:59,referral,CA
2881,2024-04-24 21:37:12,paid_social,US
2882,2024-01-16 16:03:15,paid_social,IN
2883,2024-06-02 08:27:04,email,UK
2884,2024-04-20 18:34:24,organic,IN
2885,2024-03-22 06:46:54,organic,CA
2886,2024-02-01 15:35:06,paid_social,CA
2887,2024-06-16 03:38:11,email,UK
2888,2024-06-14 08:01:37,referral,IN
2889,2024-04-19 00:08:10,paid_search,AU
2890,2024-04-10 20:38:32,email,IN
2891,2024-02-22 14:50:37,referral,CA
2892,2024-04-27 08:21:02,email,AU
2893,2024-03-12 04:53:02,organic,AU
2894,2024-06-20 19:47:29,paid_search,UK
2895,2024-02-16 16:57:21,paid_social,US
2896,2024-01-04 12:54:53,paid_search,US
2897,2024-04-08 03:52:36,email,CA
2898,2024-05-11 09:27:12,paid_search,AU
2899,2024-06-17 08:48:15,paid_search,IN
2900,2024-06-30 04:32:07,paid_search,UK
2901,2024-03-02 04:12:50,paid_social,UK
2902,2024-05-31 18:33:49,referral,UK
2903,2024-04-29 07:41:35,organic,AU
2904,2024-03-16 12:07:32,paid_search,US
2905,2024-03-09 17:33:11,organic,IN
2906,2024-02-09 22:21:41,paid_search,IN
2907,2024-03-31 03:46:03,email,UK
2908,2024-02-12 13:43:18,organic,US
2909,2024-04-03 10:06:34,paid_search,US
2910,2024-04-15 12:41:23,organic,UK
2911,2024-05-16 14:22:32,paid_search,UK
2912,2024-06-21 01:13:59,paid_search,AU
2913,2024-03-14 09:40:10,paid_search,IN
2914,2024-06-07 01:57:45,paid_search,AU
2915,2024-01-01 12:18:35,organic,AU
2916,2024-02-15 15:21:03,email,UK
2917,2024-06-13 21:58:50,referral,US
2918,2024-06-23 03:59:10,email,AU
2919,2024-06-02 12:12:19,referral,CA
2920,2024-05-21 07:06:55,email,UK
2921,2024-05-08 08:39:14,referral,AU
2922,2024-04-04 23:23:24,organic,US
2923,2024-05-13 00:51:30,email,IN
2924,2024-04-26 05:00:33,organic,US
2925,2024-02-10 00:33:34,paid_social,AU
2926,2024-05-15 19:03:17,paid_social,UK
2927,2024-04-16 15:16:15,paid_social,IN
2928,2024-01-13 23:12:02,organic,CA
2929,2024-02-02 01:05:17,referral,CA
2930,2024-06-16 16:23:55,organic,US
2931,2024-01-27 03:27:13,email,AU
2932,2024-03-06 16:44:17,paid_social,AU
2933,2024-05-08 21:50:12,email,CA
2934,2024-06-22 12:43:56,email,IN
2935,2024-01-24 03:32:22,organic,IN
2936,2024-03-25 19:25:13,organic,CA
2937,2024-05-13 10:48:57,paid_search,US
2938,2024-05-18 00:00:26,referral,UK
2939,2024-02-10 01:42:04,referral,UK
2940,2024-06-17 02:29:16,email,IN
2941,2024-05-11 02:03:35,email,CA
2942,2024-06-02 20:21:05,email,US
2943,2024-06-28 22:14:45,paid_search,CA
2944,2024-02-02 12:23:27,email,AU
2945,2024-06-18 01:28:03,referral,CA
2946,2024-05-22 02:59:13,email,US
2947,2024-04-04 18:12:00,organic,US
2948,2024-06-10 05:48:58,organic,AU
2949,2024-05-14 18:47:31,referral,CA
2950,2024-04-30 07:59:44,organic,AU
2951,2024-04-21 02:57:56,email,IN
2952,2024-02-27 08:29:45,organic,CA
2953,2024-02-18 00:36:48,paid_search,UK
2954,2024-01-01 06:42:36,organic,AU
2955,2024-02-23 11:45:16,email,CA
2956,2024-01-10 13:07:38,organic,UK
2957,2024-04-21 19:41:58,paid_search,US
2958,2024-06-15 18:24:34,paid_search,IN
2959,2024-01-22 21:06:08,email,IN
2960,2024-06-26 19:10:38,paid_search,IN
2961,2024-01-18 11:41:54,referral,AU
2962,2024-06-19 12:28:17,paid_search,IN
2963,2024-01-16 06:17:24,paid_search,UK
2964,2024-05-31 01:04:01,referral,AU
2965,2024-05-02 17:36:31,paid_search,UK
2966,2024-02-21 05:34:11,referral,IN
2967,2024-06-18 05:29:11,paid_search,US
2968,2024-04-22 16:15:54,paid_search,UK
2969,2024-04-19 00:27:36,paid_search,UK
2970,2024-05-04 15:10:38,organic,US
2971,2024-04-15 02:53:43,paid_social,US
2972,2024-04-09 01:49:24,referral,CA
2973,2024-03-29 16:27:13,paid_social,AU
2974,2024-02-15 13:49:40,referral,UK
2975,2024-04-08 06:46:56,paid_social,AU
2976,2024-05-07 14:36:47,paid_search,AU
2977,2024-01-17 19:51:03,paid_social,UK
2978,2024-04-07 03:12:58,email,UK
2979,2024-01-01 22:22:11,referral,IN
2980,2024-05-07 10:44:23,email,US
2981,2024-01-10 14:15:09,email,US
2982,2024-03-18 19:31:34,email,AU
2983,2024-02-23 23:59:21,organic,AU
2984,2024-03-13 23:34:21,paid_social,US
2985,2024-05-18 09:52:19,email,IN
2986,2024-02-17 17:21:00,paid_social,CA
2987,2024-06-28 03:07:02,email,CA
2988,2024-05-30 18:48:26,email,US
2989,2024-03-25 10:00:58,organic,US
2990,2024-04-29 11:24:24,organic,US
2991,2024-04-20 23:13:10,referral,IN
2992,2024-06-03 03:11:42,organic,CA
2993,2024-01-13 18:11:18,organic,IN
2994,2024-04-20 10:53:37,paid_search,IN
2995,2024-03-10 12:59:01,paid_search,CA
2996,2024-04-08 01:10:02,organic,IN
2997,2024-06-25 03:24:34,organic,US
2998,2024-02-12 16:54:23,paid_social,CA
2999,2024-04-17 04:53:00,email,US
3000,2024-01-17 05:58:42,paid_social,UK
3001,2024-05-18 12:24:24,organic,AU
3002,2024-01-20 21:18:09,referral,US
3003,2024-04-03 02:54:39,paid_social,US
3004,2024-02-12 04:15:04,paid_search,UK
3005,2024-03-24 07:06:58,paid_social,IN
3006,2024-05-17 21:08:56,paid_social,US
3007,2024-06-24 21:31:15,paid_search,AU
3008,2024-03-20 11:04:19,email,CA
3009,2024-05-16 14:03:14,organic,US
3010,2024-03-31 09:20:45,email,US
3011,2024-02-26 05:30:57,paid_social,CA
3012,2024-04-13 21:37:54,paid_search,CA
3013,2024-05-03 18:50:09,paid_search,UK
3014,2024-05-09 13:24:30,paid_search,US
3015,2024-01-31 17:16:17,email,AU
3016,2024-06-19 00:20:11,paid_search,UK
3017,2024-01-01 15:23:34,organic,IN
3018,2024-02-09 16:55:01,organic,IN
3019,2024-01-30 10:13:02,organic,IN
3020,2024-06-08 05:59:26,referral,AU
3021,2024-03-05 13:10:16,paid_search,US
3022,2024-03-31 07:06:01,organic,CA
3023,2024-04-25 16:35:46,paid_social,UK
3024,2024-04-13 07:39:08,email,CA
3025,2024-06-30 03:08:40,paid_search,CA
3026,2024-04-18 22:12:27,email,US
3027,2024-02-29 20:50:51,organic,UK
3028,2024-05-27 00:45:18,email,CA
3029,2024-04-02 18:11:17,referral,IN
3030,2024-04-22 23:20:07,paid_social,CA
3031,2024-05-31 04:36:10,referral,UK
3032,2024-05-07 18:36:57,email,AU
3033,2024-02-23 05:21:34,paid_search,IN
3034,2024-05-25 12:35:07,referral,US
3035,2024-05-08 11:20:51,paid_social,CA
3036,2024-02-16 18:20:59,paid_search,UK
3037,2024-03-16 14:39:25,email,AU
3038,2024-06-25 05:52:56,paid_social,AU
3039,2024-03-29 21:29:05,email,US
3040,2024-01-29 10:59:15,organic,US
3041,2024-06-08 02:07:11,paid_search,IN
3042,2024-05-09 14:43:23,organic,UK
3043,2024-05-28 18:12:57,email,CA
3044,2024-05-12 05:21:10,paid_search,US
3045,2024-04-05 14:50:59,paid_social,UK
3046,2024-06-05 11:26:06,paid_social,US
3047,2024-04-03 18:52:25,paid_social,AU
3048,2024-02-26 12:15:38,organic,UK
3049,2024-03-04 15:18:01,referral,US
3050,2024-06-01 12:38:54,referral,US
3051,2024-04-03 04:06:17,organic,UK
3052,2024-04-09 23:25:16,email,US
3053,2024-03-30 07:40:44,email,CA
3054,2024-06-26 08:20:10,email,UK
3055,2024-02-04 00:53:35,paid_social,UK
3056,2024-02-01 08:00:08,referral,IN
3057,2024-05-06 21:28:35,email,AU
3058,2024-04-05 02:22:01,organic,CA
3059,2024-06-19 08:21:40,organic,AU
3060,2024-02-21 11:24:38,paid_social,UK
3061,2024-03-28 06:08:59,email,AU
3062,2024-02-07 02:27:29,referral,CA
3063,2024-01-22 16:19:58,paid_social,CA
3064,2024-05-22 22:31:59,organic,AU
3065,2024-06-03 20:49:36,email,IN
3066,2024-02-06 03:45:25,organic,AU
3067,2024-06-21 22:09:15,email,UK
3068,2024-04-30 16:42:48,referral,UK
3069,2024-01-28 00:40:43,paid_social,CA
3070,2024-06-22 16:14:49,organic,IN
3071,2024-03-05 03:15:54,paid_social,CA
3072,2024-04-22 07:17:48,organic,CA
3073,2024-02-05 09:36:37,email,US
3074,2024-01-07 14:11:51,paid_search,IN
3075,2024-03-08 23:40:14,email,UK
3076,2024-06-13 09:26:19,paid_social,IN
3077,2024-03-06 01:15:27,email,UK
3078,2024-02-07 16:45:43,paid_search,US
3079,2024-03-03 11:28:36,referral,UK
3080,2024-02-19 11:39:00,referral,IN
3081,2024-02-14 00:39:55,organic,UK
3082,2024-01-03 12:57:08,email,AU
3083,2024-03-21 09:19:27,paid_social,US
3084,2024-02-06 21:10:07,paid_search,AU
3085,2024-04-02 02:54:08,organic,US
3086,2024-02-09 19:04:23,paid_search,US
3087,2024-02-06 19:35:49,email,CA
3088,2024-04-24 23:18:35,email,UK
3089,2024-02-19 17:55:12,paid_social,AU
3090,2024-01-26 12:27:50,organic,IN
3091,2024-04-28 04:59:17,referral,UK
3092,2024-02-04 00:57:04,paid_social,UK
3093,2024-05-05 11:09:22,referral,IN
3094,2024-01-11 13:26:38,paid_social,CA
3095,2024-03-27 17:35:32,referral,IN
3096,2024-02-01 07:40:17,paid_search,UK
3097,2024-06-03 04:04:56,email,UK
3098,2024-01-21 09:54:05,organic,US
3099,2024-05-15 07:40:36,organic,US
3100,2024-06-21 01:32:15,paid_social,UK
3101,2024-01-20 20:48:24,paid_social,AU
3102,2024-05-21 23:29:37,paid_search,UK
3103,2024-02-09 15:05:48,paid_search,CA
3104,2024-04-20 16:18:57,referral,IN
3105,2024-06-05 15:01:04,email,AU
3106,2024-05-04 14:42:37,organic,UK
3107,2024-01-03 00:57:05,paid_social,UK
3108,2024-01-17 05:25:31,email,US
3109,2024-02-09 16:19:45,organic,CA
3110,2024-06-12 04:41:51,referral,IN
3111,2024-05-21 19:28:14,referral,US
3112,2024-02-07 11:52:22,paid_social,US
3113,2024-05-12 09:04:02,referral,IN
3114,2024-06-10 07:07:49,paid_search,US
3115,2024-02-07 06:32:30,paid_social,UK
3116,2024-01-02 12:12:00,email,IN
3117,2024-04-11 06:42:47,referral,AU
3118,2024-01-02 10:09:28,paid_search,IN
3119,2024-06-21 12:02:23,paid_search,US
3120,2024-03-06 19:03:21,email,CA
3121,2024-04-05 11:01:52,paid_social,AU
3122,2024-03-18 16:23:17,paid_search,IN
3123,2024-03-14 14:50:12,email,IN
3124,2024-05-05 22:25:28,paid_social,AU
3125,2024-02-28 03:00:19,referral,CA
3126,2024-04-22 15:02:19,referral,AU
3127,2024-05-16 06:36:15,referral,AU
3128,2024-01-28 18:48:31,referral,AU
3129,2024-06-26 16:51:21,referral,UK
3130,2024-06-25 12:08:15,paid_search,CA
3131,2024-02-20 09:36:52,email,AU
3132,2024-06-12 06:08:25,organic,UK
3133,2024-03-22 07:09:52,paid_social,AU
3134,2024-03-08 23:54:27,email,IN
3135,2024-02-13 20:19:06,paid_social,IN
3136,2024-04-08 10:21:40,paid_social,CA
3137,2024-06-02 17:17:56,email,UK
3138,2024-02-10 11:53:25,paid_search,CA
3139,2024-06-19 16:16:52,paid_social,IN
3140,2024-06-01 00:40:26,organic,IN
3141,2024-02-10 13:19:48,email,IN
3142,2024-04-20 19:48:22,email,IN
3143,2024-06-10 20:27:29,email,IN
3144,2024-04-22 14:09:49,referral,UK
3145,2024-05-10 17:26:36,referral,US
3146,2024-04-26 23:16:10,paid_social,IN
3147,2024-06-18 01:15:27,paid_social,AU
3148,2024-04-14 01:52:07,paid_search,UK
3149,2024-04-06 23:27:14,organic,IN
3150,2024-01-06 11:10:51,paid_search,UK
3151,2024-02-26 23:29:15,paid_social,US
3152,2024-01-25 08:06:55,organic,UK
