user_id,experiment_name,variant,assigned_ts
2499,checkout_redesign,variant,2024-01-14 00:57:10
2500,checkout_redesign,control,2024-03-08 00:53:18
2501,checkout_redesign,variant,2024-05-06 07:45:42
2502,checkout_redesign,variant,2024-05-29 18:40:19
2503,checkout_redesign,control,2024-05-07 23:22:28
2504,checkout_redesign,control,2024-05-22 03:12:21
2505,checkout_redesign,control,2024-06-21 11:12:04
2506,checkout_redesign,control,2024-02-23 07:14:58
2507,checkout_redesign,variant,2024-06-30 23:49:27
2508,checkout_redesign,control,2024-04-02 01:36:04
2509,checkout_redesign,variant,2024-01-19 16:23:38
2510,checkout_redesign,control,2024-04-15 23:20:02
2511,checkout_redesign,control,2024-03-20 03:07:54
2512,checkout_redesign,control,2024-01-22 11:25:01
2513,checkout_redesign,control,2024-03-17 10:50:30
2514,checkout_redesign,variant,2024-02-03 05:11:55
2515,checkout_redesign,variant,2024-04-08 13:34:54
2516,checkout_redesign,control,2024-06-02 20:45:49
2517,checkout_redesign,variant,2024-03-04 04:26:11
2518,checkout_redesign,control,2024-03-22 01:19:06
2519,checkout_redesign,variant,2024-03-09 06:02:14
2520,checkout_redesign,variant,2024-04-23 11:20:58
2521,checkout_redesign,control,2024-02-24 04:37:19
2522,checkout_redesign,control,2024-02-18 02:47:01
2523,checkout_redesign,variant,2024-04-01 15:35:37
2524,checkout_redesign,control,2024-04-26 05:00:38
2525,checkout_redesign,variant,2024-04-04 23:12:37
2526,checkout_redesign,variant,2024-03-17 22:37:24
2527,checkout_redesign,variant,2024-05-31 13:29:55
2528,checkout_redesign,variant,2024-06-14 07:55:51
2529,checkout_redesign,control,2024-01-13 07:25:22
2530,checkout_redesign,variant,2024-05-29 04:18:35
2531,checkout_redesign,variant,2024-02-27 08:40:36
2532,checkout_redesign,control,2024-03-23 19:37:42
2533,checkout_redesign,variant,2024-05-26 16:42:11
2534,checkout_redesign,variant,2024-06-24 18:21:59
2535,checkout_redesign,variant,2024-04-29 23:56:34
2536,checkout_redesign,control,2024-02-29 02:13:52
2537,checkout_redesign,variant,2024-03-27 20:16:44
2538,checkout_redesign,control,2024-03-02 21:10:34
2539,checkout_redesign,variant,2024-05-12 06:34:28
2540,checkout_redesign,control,2024-01-12 16:31:58
2541,checkout_redesign,variant,2024-04-18 03:09:26
2542,checkout_redesign,control,2024-06-03 21:14:59
2543,checkout_redesign,variant,2024-02-02 21:58:33
2544,checkout_redesign,control,2024-05-21 11:18:48
2545,checkout_redesign,variant,2024-02-13 15:13:30
2546,checkout_redesign,control,2024-04-14 17:08:48
2547,checkout_redesign,variant,2024-04-14 06:40:46
2548,checkout_redesign,variant,2024-06-13 00:47:34
2549,checkout_redesign,variant,2024-01-23 18:58:22
2550,checkout_redesign,variant,2024-01-18 20:45:41
2551,checkout_redesign,control,2024-02-18 18:22:19
2552,checkout_redesign,variant,2024-01-01 08:58:30
2553,checkout_redesign,control,2024-06-15 01:45:09
2554,checkout_redesign,variant,2024-05-09 19:33:18
2555,checkout_redesign,control,2024-06-18 20:49:12
2556,checkout_redesign,variant,2024-04-19 14:56:02
2557,checkout_redesign,control,2024-06-18 21:06:27
2558,checkout_redesign,control,2024-04-29 10:59:14
2559,checkout_redesign,variant,2024-05-11 13:41:16
2560,checkout_redesign,variant,2024-01-06 23:33:21
2561,checkout_redesign,control,2024-02-08 01:33:53
2562,checkout_redesign,control,2024-04-30 06:50:43
2563,checkout_redesign,variant,2024-01-03 15:20:38
2564,checkout_redesign,control,2024-05-24 16:02:21
2565,checkout_redesign,variant,2024-01-07 03:13:04
2566,checkout_redesign,control,2024-05-01 16:56:45
2567,checkout_redesign,control,2024-03-04 00:04:52
2568,checkout_redesign,variant,2024-04-17 00:51:24
2569,checkout_redesign,variant,2024-01-23 20:01:09
2570,checkout_redesign,variant,2024-01-01 10:58:33
2571,checkout_redesign,variant,2024-05-11 17:30:03
2572,checkout_redesign,control,2024-04-15 06:14:23
2573,checkout_redesign,control,2024-04-06 08:42:16
2574,checkout_redesign,variant,2024-01-31 14:14:12
2575,checkout_redesign,control,2024-03-16 18:26:51
2576,checkout_redesign,variant,2024-05-08 15:17:19
2577,checkout_redesign,variant,2024-03-12 07:20:29
2578,checkout_redesign,variant,2024-04-05 05:42:53
2579,checkout_redesign,control,2024-06-26 22:32:23
2580,checkout_redesign,variant,2024-01-28 07:03:41
2581,checkout_redesign,control,2024-01-12 14:19:03
2582,checkout_redesign,control,2024-01-12 18:12:58
2583,checkout_redesign,control,2024-01-06 09:29:42
2584,checkout_redesign,variant,2024-03-25 08:44:21
2585,checkout_redesign,control,2024-01-25 21:09:38
2586,checkout_redesign,control,2024-02-15 17:22:04
2587,checkout_redesign,control,2024-01-08 16:52:04
2588,checkout_redesign,variant,2024-02-04 12:21:46
2589,checkout_redesign,variant,2024-03-26 17:49:11
2590,checkout_redesign,variant,2024-03-26 01:56:51
2591,checkout_redesign,control,2024-05-03 15:34:56
2592,checkout_redesign,variant,2024-04-21 14:17:40
2593,checkout_redesign,control,2024-04-08 02:48:12
2594,checkout_redesign,control,2024-03-14 00:14:46
2595,checkout_redesign,variant,2024-03-16 09:27:32
2596,checkout_redesign,variant,2024-04-05 11:22:15
2597,checkout_redesign,control,2024-05-15 06:02:57
2598,checkout_redesign,control,2024-03-29 19:41:57
2599,checkout_redesign,control,2024-06-17 05:59:19
2600,checkout_redesign,variant,2024-05-02 04:12:14
2601,checkout_redesign,variant,2024-01-11 19:32:31
2602,checkout_redesign,variant,2024-03-21 11:24:50
2603,checkout_redesign,variant,2024-06-10 13:27:24
2604,checkout_redesign,control,2024-06-21 20:04:39
2605,checkout_redesign,control,2024-01-28 02:39:42
2606,checkout_redesign,control,2024-06-16 13:04:42
2607,checkout_redesign,variant,2024-03-21 12:23:59
2608,checkout_redesign,control,2024-03-28 21:17:13
2609,checkout_redesign,variant,2024-06-03 23:54:26
2610,checkout_redesign,variant,2024-03-04 22:41:39
2611,checkout_redesign,control,2024-06-16 23:36:50
2612,checkout_redesign,control,2024-03-07 05:17:50
2613,checkout_redesign,variant,2024-06-30 23:57:20
2614,checkout_redesign,control,2024-05-05 23:38:59
2615,checkout_redesign,variant,2024-06-14 08:34:21
2616,checkout_redesign,control,2024-05-11 23:45:28
2617,checkout_redesign,control,2024-05-22 22:13:42
2618,checkout_redesign,control,2024-06-22 13:31:29
2619,checkout_redesign,control,2024-03-20 15:31:00
2620,checkout_redesign,control,2024-04-09 20:28:09
2621,checkout_redesign,variant,2024-01-22 13:11:59
2622,checkout_redesign,control,2024-06-07 07:34:55
2623,checkout_redesign,control,2024-01-28 22:15:05
2624,checkout_redesign,variant,2024-02-20 14:00:10
2625,checkout_redesign,control,2024-06-24 06:18:35
2626,checkout_redesign,control,2024-05-05 12:05:46
2627,checkout_redesign,control,2024-05-15 18:52:52
2628,checkout_redesign,control,2024-01-23 12:00:53
2629,checkout_redesign,control,2024-05-16 20:40:11
2630,checkout_redesign,variant,2024-06-18 18:03:09
2631,checkout_redesign,control,2024-03-24 16:37:57
2632,checkout_redesign,control,2024-01-05 11:43:09
2633,checkout_redesign,control,2024-01-18 02:17:59
2634,checkout_redesign,variant,2024-01-19 04:31:23
2635,checkout_redesign,control,2024-02-15 00:41:15
2636,checkout_redesign,control,2024-01-24 01:27:23
2637,checkout_redesign,control,2024-06-07 19:16:13
2638,checkout_redesign,control,2024-04-20 11:37:32
2639,checkout_redesign,control,2024-05-12 00:40:37
2640,checkout_redesign,control,2024-02-01 13:29:46
2641,checkout_redesign,control,2024-02-20 17:57:51
2642,checkout_redesign,control,2024-05-27 18:35:54
2643,checkout_redesign,variant,2024-03-11 07:56:34
2644,checkout_redesign,control,2024-03-29 14:20:30
2645,checkout_redesign,control,2024-01-06 01:25:10
2646,checkout_redesign,variant,2024-01-31 18:00:53
2647,checkout_redesign,control,2024-05-19 05:37:30
2648,checkout_redesign,variant,2024-02-04 01:18:10
2649,checkout_redesign,variant,2024-05-21 16:37:54
2650,checkout_redesign,variant,2024-03-23 11:29:02
2651,checkout_redesign,control,2024-01-06 08:38:18
2652,checkout_redesign,variant,2024-03-15 05:26:10
2653,checkout_redesign,variant,2024-03-02 04:32:27
2654,checkout_redesign,variant,2024-05-26 02:04:39
2655,checkout_redesign,control,2024-03-03 11:11:57
2656,checkout_redesign,variant,2024-05-25 21:33:22
2657,checkout_redesign,control,2024-03-20 01:03:52
2658,checkout_redesign,variant,2024-01-01 10:22:47
2659,checkout_redesign,control,2024-01-12 23:01:25
2660,checkout_redesign,control,2024-03-25 11:04:09
2661,checkout_redesign,variant,2024-02-20 17:59:51
2662,checkout_redesign,control,2024-03-26 20:40:17
2663,checkout_redesign,control,2024-04-04 05:43:23
2664,checkout_redesign,variant,2024-04-10 18:59:28
2665,checkout_redesign,variant,2024-05-31 03:09:17
2666,checkout_redesign,variant,2024-06-17 01:55:41
2667,checkout_redesign,control,2024-05-06 21:25:46
2668,checkout_redesign,variant,2024-04-11 01:57:57
2669,checkout_redesign,variant,2024-05-07 11:09:07
2670,checkout_redesign,variant,2024-04-23 16:25:12
2671,checkout_redesign,control,2024-06-01 19:08:39
2672,checkout_redesign,variant,2024-02-01 01:53:31
2673,checkout_redesign,variant,2024-05-16 11:46:28
2674,checkout_redesign,control,2024-01-23 10:40:04
2675,checkout_redesign,control,2024-06-24 06:42:21
2676,checkout_redesign,control,2024-03-30 07:56:25
2677,checkout_redesign,control,2024-04-19 12:03:53
2678,checkout_redesign,variant,2024-05-11 11:56:15
2679,checkout_redesign,control,2024-05-29 22:30:14
2680,checkout_redesign,control,2024-04-24 04:31:05
2681,checkout_redesign,control,2024-04-07 16:42:49
2682,checkout_redesign,variant,2024-04-19 19:18:11
2683,checkout_redesign,control,2024-01-11 22:35:20
2684,checkout_redesign,variant,2024-05-25 21:54:29
2685,checkout_redesign,variant,2024-02-15 23:27:08
2686,checkout_redesign,variant,2024-02-15 03:24:45
2687,checkout_redesign,control,2024-02-01 01:58:33
2688,checkout_redesign,control,2024-02-27 15:37:47
2689,checkout_redesign,variant,2024-05-24 17:36:38
2690,checkout_redesign,control,2024-06-26 04:42:21
2691,checkout_redesign,variant,2024-05-11 09:08:47
2692,checkout_redesign,variant,2024-03-28 01:23:01
2693,checkout_redesign,variant,2024-06-21 18:54:29
2694,checkout_redesign,variant,2024-06-15 06:50:04
2695,checkout_redesign,control,2024-03-12 11:42:54
2696,checkout_redesign,control,2024-06-05 16:53:03
2697,checkout_redesign,control,2024-03-29 13:24:00
2698,checkout_redesign,control,2024-04-17 03:59:22
2699,checkout_redesign,variant,2024-01-11 00:10:43
2700,checkout_redesign,control,2024-05-31 22:41:43
2701,checkout_redesign,control,2024-01-07 22:38:49
2702,checkout_redesign,variant,2024-04-18 11:27:50
2703,checkout_redesign,variant,2024-06-26 02:42:43
2704,checkout_redesign,variant,2024-06-06 19:39:23
2705,checkout_redesign,variant,2024-02-03 03:11:25
2706,checkout_redesign,variant,2024-06-01 14:18:25
2707,checkout_redesign,variant,2024-05-27 02:52:27
2708,checkout_redesign,control,2024-03-25 07:20:09
2709,checkout_redesign,variant,2024-04-23 00:22:43
2710,checkout_redesign,variant,2024-04-13 17:59:40
2711,checkout_redesign,control,2024-01-06 20:07:42
2712,checkout_redesign,control,2024-02-29 08:28:01
2713,checkout_redesign,control,2024-05-10 06:21:48
2714,checkout_redesign,control,2024-06-11 16:05:50
2715,checkout_redesign,variant,2024-03-11 17:42:55
2716,checkout_redesign,variant,2024-06-10 23:42:52
2717,checkout_redesign,control,2024-01-18 00:47:44
2718,checkout_redesign,variant,2024-01-13 06:43:47
2719,checkout_redesign,control,2024-04-19 12:03:51
2720,checkout_redesign,control,2024-04-24 20:49:44
2721,checkout_redesign,control,2024-06-04 09:14:49
2722,checkout_redesign,variant,2024-05-02 02:35:04
2723,checkout_redesign,variant,2024-02-12 08:52:03
2724,checkout_redesign,variant,2024-01-23 17:07:54
2725,checkout_redesign,control,2024-06-10 14:49:52
2726,checkout_redesign,control,2024-01-14 06:56:54
2727,checkout_redesign,variant,2024-05-30 16:57:12
2728,checkout_redesign,control,2024-02-09 05:51:19
2729,checkout_redesign,variant,2024-05-08 09:28:37
2730,checkout_redesign,variant,2024-01-10 03:41:11
2731,checkout_redesign,variant,2024-01-21 03:56:12
2732,checkout_redesign,control,2024-04-16 18:33:08
2733,checkout_redesign,control,2024-02-22 14:41:35
2734,checkout_redesign,variant,2024-06-07 05:35:17
2735,checkout_redesign,control,2024-02-13 01:09:18
2736,checkout_redesign,control,2024-03-19 10:08:37
2737,checkout_redesign,variant,2024-05-10 20:03:04
2738,checkout_redesign,variant,2024-04-17 05:18:55
2739,checkout_redesign,control,2024-04-17 01:42:40
2740,checkout_redesign,variant,2024-01-20 21:53:59
2741,checkout_redesign,control,2024-05-18 11:43:11
2742,checkout_redesign,control,2024-03-06 13:09:02
2743,checkout_redesign,variant,2024-04-25 02:26:29
2744,checkout_redesign,variant,2024-01-21 12:44:52
2745,checkout_redesign,variant,2024-04-15 22:16:31
2746,checkout_redesign,variant,2024-04-30 13:00:39
2747,checkout_redesign,variant,2024-05-12 01:29:50
2748,checkout_redesign,control,2024-02-12 07:11:18
2749,checkout_redesign,variant,2024-03-17 14:49:03
2750,checkout_redesign,variant,2024-06-02 12:50:30
2751,checkout_redesign,control,2024-03-21 22:07:58
2752,checkout_redesign,variant,2024-04-15 05:53:46
2753,checkout_redesign,control,2024-06-26 20:13:48
2754,checkout_redesign,control,2024-03-20 00:46:36
2755,checkout_redesign,control,2024-05-26 05:50:52
2756,checkout_redesign,control,2024-02-01 23:01:48
2757,checkout_redesign,variant,2024-01-30 13:57:04
2758,checkout_redesign,variant,2024-06-11 03:06:29
2759,checkout_redesign,variant,2024-03-05 10:09:56
2760,checkout_redesign,variant,2024-02-18 20:12:26
2761,checkout_redesign,variant,2024-01-20 03:15:29
2762,checkout_redesign,variant,2024-05-28 20:44:50
2763,checkout_redesign,variant,2024-06-11 07:32:26
2764,checkout_redesign,variant,2024-01-01 00:21:47
2765,checkout_redesign,control,2024-01-02 11:55:33
2766,checkout_redesign,variant,2024-05-23 06:48:43
2767,checkout_redesign,control,2024-01-22 16:12:30
2768,checkout_redesign,variant,2024-05-21 22:20:12
2769,checkout_redesign,variant,2024-02-19 04:10:07
2770,checkout_redesign,control,2024-04-07 12:57:22
2771,checkout_redesign,variant,2024-03-24 05:18:14
2772,checkout_redesign,control,2024-04-11 08:42:51
2773,checkout_redesign,control,2024-01-23 03:18:26
2774,checkout_redesign,variant,2024-05-19 17:38:05
2775,checkout_redesign,variant,2024-05-10 05:38:08
2776,checkout_redesign,control,2024-06-25 04:41:40
2777,checkout_redesign,variant,2024-02-16 21:59:45
2778,checkout_redesign,variant,2024-04-01 18:15:25
2779,checkout_redesign,control,2024-05-18 06:23:30
2780,checkout_redesign,control,2024-03-24 06:03:03
2781,checkout_redesign,control,2024-04-30 02:59:17
2782,checkout_redesign,control,2024-04-28 17:47:42
2783,checkout_redesign,control,2024-06-20 18:37:55
2784,checkout_redesign,variant,2024-02-16 07:20:32
2785,checkout_redesign,variant,2024-05-06 08:54:05
2786,checkout_redesign,variant,2024-04-15 20:56:03
2787,checkout_redesign,control,2024-01-11 03:12:35
2788,checkout_redesign,control,2024-03-30 03:21:16
2789,checkout_redesign,control,2024-02-29 22:47:58
2790,checkout_redesign,variant,2024-06-13 08:41:49
2791,checkout_redesign,control,2024-06-12 18:12:40
2792,checkout_redesign,control,2024-06-25 00:40:58
2793,checkout_redesign,control,2024-05-02 19:12:26
2794,checkout_redesign,variant,2024-05-29 04:20:17
2795,checkout_redesign,control,2024-03-05 18:58:47
2796,checkout_redesign,control,2024-03-08 21:35:49
2797,checkout_redesign,variant,2024-04-18 16:56:19
2798,checkout_redesign,variant,2024-03-07 05:45:29
2799,checkout_redesign,variant,2024-03-21 14:09:40
2800,checkout_redesign,control,2024-06-03 20:45:20
2801,checkout_redesign,control,2024-01-16 22:26:56
2802,checkout_redesign,control,2024-04-22 03:59:19
2803,checkout_redesign,variant,2024-05-25 21:11:57
2804,checkout_redesign,control,2024-02-07 22:11:31
2805,checkout_redesign,control,2024-05-08 15:35:49
2806,checkout_redesign,control,2024-06-21 23:12:12
2807,checkout_redesign,control,2024-01-22 04:47:51
2808,checkout_redesign,variant,2024-01-04 00:42:26
2809,checkout_redesign,control,2024-05-07 13:46:56
2810,checkout_redesign,control,2024-05-21 01:36:54
2811,checkout_redesign,variant,2024-03-14 08:01:28
2812,checkout_redesign,control,2024-06-21 22:31:19
2813,checkout_redesign,variant,2024-04-19 09:19:32
2814,checkout_redesign,variant,2024-04-28 11:06:05
2815,checkout_redesign,control,2024-01-23 05:23:42
2816,checkout_redesign,variant,2024-03-25 07:33:47
2817,checkout_redesign,variant,2024-01-31 05:11:35
2818,checkout_redesign,control,2024-05-10 08:22:37
2819,checkout_redesign,control,2024-05-12 02:21:00
2820,checkout_redesign,variant,2024-04-12 05:05:50
2821,checkout_redesign,control,2024-01-05 03:02:29
2822,checkout_redesign,variant,2024-01-21 16:50:10
2823,checkout_redesign,variant,2024-03-06 06:13:33
2824,checkout_redesign,control,2024-06-16 08:36:57
2825,checkout_redesign,variant,2024-02-06 03:46:07
2826,checkout_redesign,control,2024-06-14 14:07:34
2827,checkout_redesign,variant,2024-05-27 13:09:24
2828,checkout_redesign,variant,2024-01-24 22:46:02
2829,checkout_redesign,control,2024-03-17 23:36:21
2830,checkout_redesign,variant,2024-06-06 03:33:06
2831,checkout_redesign,variant,2024-06-01 19:58:16
2832,checkout_redesign,variant,2024-02-06 17:02:49
2833,checkout_redesign,control,2024-03-23 09:12:14
2834,checkout_redesign,variant,2024-05-18 20:58:45
2835,checkout_redesign,control,2024-05-13 20:26:52
2836,checkout_redesign,control,2024-02-23 16:20:06
2837,checkout_redesign,control,2024-06-30 16:53:31
2838,checkout_redesign,variant,2024-04-02 00:48:07
2839,checkout_redesign,variant,2024-04-02 22:25:37
2840,checkout_redesign,control,2024-03-03 18:49:49
2841,checkout_redesign,variant,2024-06-05 20:55:41
2842,checkout_redesign,control,2024-05-25 17:52:13
2843,checkout_redesign,variant,2024-05-04 09:22:49
2844,checkout_redesign,variant,2024-03-03 07:56:36
2845,checkout_redesign,variant,2024-05-23 07:42:43
2846,checkout_redesign,variant,2024-04-07 16:19:12
2847,checkout_redesign,control,2024-02-09 00:45:32
2848,checkout_redesign,variant,2024-06-29 00:07:08
2849,checkout_redesign,variant,2024-01-14 16:36:19
2850,checkout_redesign,variant,2024-03-30 00:23:22
2851,checkout_redesign,variant,2024-03-14 20:37:07
2852,checkout_redesign,control,2024-04-03 17:15:31
2853,checkout_redesign,variant,2024-06-18 13:43:17
2854,checkout_redesign,variant,2024-05-01 15:35:07
2855,checkout_redesign,control,2024-01-31 03:23:59
2856,checkout_redesign,control,2024-01-16 08:47:49
2857,checkout_redesign,variant,2024-02-12 10:03:19
2858,checkout_redesign,variant,2024-01-15 15:40:47
2859,checkout_redesign,variant,2024-03-06 23:25:39
2860,checkout_redesign,variant,2024-02-24 13:24:49
2861,checkout_redesign,variant,2024-02-23 00:18:28
2862,checkout_redesign,variant,2024-01-03 17:00:00
2863,checkout_redesign,control,2024-03-05 23:21:37
2864,checkout_redesign,control,2024-04-30 08:20:33
2865,checkout_redesign,variant,2024-06-11 22:17:35
2866,checkout_redesign,control,2024-03-06 08:39:15
2867,checkout_redesign,control,2024-04-15 21:11:52
2868,checkout_redesign,control,2024-02-01 23:08:09
2869,checkout_redesign,control,2024-05-25 18:16:23
2870,checkout_redesign,control,2024-02-21 23:15:36
2871,checkout_redesign,control,2024-03-20 14:23:13
2872,checkout_redesign,variant,2024-06-27 22:06:30
2873,checkout_redesign,variant,2024-02-29 04:07:24
2874,checkout_redesign,variant,2024-02-07 05:40:56
2875,checkout_redesign,control,2024-04-09 15:59:12
2876,checkout_redesign,control,2024-02-24 11:32:37
2877,checkout_redesign,control,2024-03-28 09:38:15
2878,checkout_redesign,control,2024-03-21 12:27:32
2879,checkout_redesign,control,2024-06-30 05:48:56
2880,checkout_redesign,control,2024-06-03 08:36:59
2881,checkout_redesign,control,2024-04-24 21:37:12
2882,checkout_redesign,control,2024-01-16 16:03:15
2883,checkout_redesign,control,2024-06-02 08:27:04
2884,checkout_redesign,variant,2024-04-20 18:34:24
2885,checkout_redesign,variant,2024-03-22 06:46:54
2886,checkout_redesign,variant,2024-02-01 15:35:06
2887,checkout_redesign,variant,2024-06-16 03:38:11
2888,checkout_redesign,control,2024-06-14 08:01:37
2889,checkout_redesign,control,2024-04-19 00:08:10
2890,checkout_redesign,control,2024-04-10 20:38:32
2891,checkout_redesign,variant,2024-02-22 14:50:37
2892,checkout_redesign,control,2024-04-27 08:21:02
2893,checkout_redesign,control,2024-03-12 04:53:02
2894,checkout_redesign,control,2024-06-20 19:47:29
2895,checkout_redesign,variant,2024-02-16 16:57:21
2896,checkout_redesign,variant,2024-01-04 12:54:53
2897,checkout_redesign,variant,2024-04-08 03:52:36
2898,checkout_redesign,control,2024-05-11 09:27:12
2899,checkout_redesign,variant,2024-06-17 08:48:15
2900,checkout_redesign,control,2024-06-30 04:32:07
2901,checkout_redesign,variant,2024-03-02 04:12:50
2902,checkout_redesign,variant,2024-05-31 18:33:49
2903,checkout_redesign,control,2024-04-29 07:41:35
2904,checkout_redesign,control,2024-03-16 12:07:32
2905,checkout_redesign,variant,2024-03-09 17:33:11
2906,checkout_redesign,variant,2024-02-09 22:21:41
2907,checkout_redesign,control,2024-03-31 03:46:03
2908,checkout_redesign,control,2024-02-12 13:43:18
2909,checkout_redesign,variant,2024-04-03 10:06:34
2910,checkout_redesign,control,2024-04-15 12:41:23
2911,checkout_redesign,variant,2024-05-16 14:22:32
2912,checkout_redesign,variant,2024-06-21 01:13:59
2913,checkout_redesign,variant,2024-03-14 09:40:10
2914,checkout_redesign,control,2024-06-07 01:57:45
2915,checkout_redesign,variant,2024-01-01 12:18:35
2916,checkout_redesign,variant,2024-02-15 15:21:03
2917,checkout_redesign,control,2024-06-13 21:58:50
2918,checkout_redesign,control,2024-06-23 03:59:10
2919,checkout_redesign,variant,2024-06-02 12:12:19
2920,checkout_redesign,variant,2024-05-21 07:06:55
2921,checkout_redesign,variant,2024-05-08 08:39:14
2922,checkout_redesign,variant,2024-04-04 23:23:24
2923,checkout_redesign,control,2024-05-13 00:51:30
2924,checkout_redesign,variant,2024-04-26 05:00:33
2925,checkout_redesign,control,2024-02-10 00:33:34
2926,checkout_redesign,control,2024-05-15 19:03:17
2927,checkout_redesign,control,2024-04-16 15:16:15
2928,checkout_redesign,variant,2024-01-13 23:12:02
2929,checkout_redesign,variant,2024-02-02 01:05:17
2930,checkout_redesign,variant,2024-06-16 16:23:55
2931,checkout_redesign,variant,2024-01-27 03:27:13
2932,checkout_redesign,control,2024-03-06 16:44:17
2933,checkout_redesign,variant,2024-05-08 21:50:12
2934,checkout_redesign,variant,2024-06-22 12:43:56
2935,checkout_redesign,variant,2024-01-24 03:32:22
2936,checkout_redesign,variant,2024-03-25 19:25:13
2937,checkout_redesign,variant,2024-05-13 10:48:57
2938,checkout_redesign,variant,2024-05-18 00:00:26
2939,checkout_redesign,variant,2024-02-10 01:42:04
2940,checkout_redesign,control,2024-06-17 02:29:16
2941,checkout_redesign,variant,2024-05-11 02:03:35
2942,checkout_redesign,control,2024-06-02 20:21:05
2943,checkout_redesign,variant,2024-06-28 22:14:45
2944,checkout_redesign,control,2024-02-02 12:23:27
2945,checkout_redesign,control,2024-06-18 01:28:03
2946,checkout_redesign,control,2024-05-22 02:59:13
2947,checkout_redesign,variant,2024-04-04 18:12:00
2948,checkout_redesign,variant,2024-06-10 05:48:58
2949,checkout_redesign,control,2024-05-14 18:47:31
2950,checkout_redesign,variant,2024-04-30 07:59:44
2951,checkout_redesign,control,2024-04-21 02:57:56
2952,checkout_redesign,variant,2024-02-27 08:29:45
2953,checkout_redesign,variant,2024-02-18 00:36:48
2954,checkout_redesign,control,2024-01-01 06:42:36
2955,checkout_redesign,variant,2024-02-23 11:45:16
2956,checkout_redesign,control,2024-01-10 13:07:38
2957,checkout_redesign,variant,2024-04-21 19:41:58
2958,checkout_redesign,control,2024-06-15 18:24:34
2959,checkout_redesign,control,2024-01-22 21:06:08
2960,checkout_redesign,control,2024-06-26 19:10:38
2961,checkout_redesign,control,2024-01-18 11:41:54
2962,checkout_redesign,control,2024-06-19 12:28:17
2963,checkout_redesign,variant,2024-01-16 06:17:24
2964,checkout_redesign,variant,2024-05-31 01:04:01
2965,checkout_redesign,variant,2024-05-02 17:36:31
2966,checkout_redesign,control,2024-02-21 05:34:11
2967,checkout_redesign,variant,2024-06-18 05:29:11
2968,checkout_redesign,control,2024-04-22 16:15:54
2969,checkout_redesign,variant,2024-04-19 00:27:36
2970,checkout_redesign,control,2024-05-04 15:10:38
2971,checkout_redesign,variant,2024-04-15 02:53:43
2972,checkout_redesign,control,2024-04-09 01:49:24
2973,checkout_redesign,variant,2024-03-29 16:27:13
2974,checkout_redesign,variant,2024-02-15 13:49:40
2975,checkout_redesign,control,2024-04-08 06:46:56
2976,checkout_redesign,variant,2024-05-07 14:36:47
2977,checkout_redesign,variant,2024-01-17 19:51:03
2978,checkout_redesign,variant,2024-04-07 03:12:58
2979,checkout_redesign,control,2024-01-01 22:22:11
2980,checkout_redesign,variant,2024-05-07 10:44:23
2981,checkout_redesign,control,2024-01-10 14:15:09
2982,checkout_redesign,control,2024-03-18 19:31:34
2983,checkout_redesign,control,2024-02-23 23:59:21
2984,checkout_redesign,control,2024-03-13 23:34:21
2985,checkout_redesign,control,2024-05-18 09:52:19
2986,checkout_redesign,control,2024-02-17 17:21:00
2987,checkout_redesign,control,2024-06-28 03:07:02
2988,checkout_redesign,variant,2024-05-30 18:48:26
2989,checkout_redesign,variant,2024-03-25 10:00:58
2990,checkout_redesign,variant,2024-04-29 11:24:24
2991,checkout_redesign,variant,2024-04-20 23:13:10
2992,checkout_redesign,variant,2024-06-03 03:11:42
2993,checkout_redesign,variant,2024-01-13 18:11:18
2994,checkout_redesign,variant,2024-04-20 10:53:37
2995,checkout_redesign,control,2024-03-10 12:59:01
2996,checkout_redesign,control,2024-04-08 01:10:02
2997,checkout_redesign,control,2024-06-25 03:24:34
2998,checkout_redesign,control,2024-02-12 16:54:23
2999,checkout_redesign,variant,2024-04-17 04:53:00
3000,checkout_redesign,variant,2024-01-17 05:58:42
3001,checkout_redesign,variant,2024-05-18 12:24:24
3002,checkout_redesign,control,2024-01-20 21:18:09
3003,checkout_redesign,variant,2024-04-03 02:54:39
3004,checkout_redesign,control,2024-02-12 04:15:04
3005,checkout_redesign,control,2024-03-24 07:06:58
3006,checkout_redesign,control,2024-05-17 21:08:56
3007,checkout_redesign,control,2024-06-24 21:31:15
3008,checkout_redesign,variant,2024-03-20 11:04:19
3009,checkout_redesign,variant,2024-05-16 14:03:14
3010,checkout_redesign,control,2024-03-31 09:20:45
3011,checkout_redesign,variant,2024-02-26 05:30:57
3012,checkout_redesign,variant,2024-04-13 21:37:54
3013,checkout_redesign,control,2024-05-03 18:50:09
3014,checkout_redesign,variant,2024-05-09 13:24:30
3015,checkout_redesign,control,2024-01-31 17:16:17
3016,checkout_redesign,control,2024-06-19 00:20:11
3017,checkout_redesign,control,2024-01-01 15:23:34
3018,checkout_redesign,control,2024-02-09 16:55:01
3019,checkout_redesign,variant,2024-01-30 10:13:02
3020,checkout_redesign,control,2024-06-08 05:59:26
3021,checkout_redesign,control,2024-03-05 13:10:16
3022,checkout_redesign,variant,2024-03-31 07:06:01
3023,checkout_redesign,control,2024-04-25 16:35:46
3024,checkout_redesign,variant,2024-04-13 07:39:08
3025,checkout_redesign,control,2024-06-30 03:08:40
